run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
cuckoo_pseudomonas_aeruginosa_k15_k15_e2564d15fc_run0,pseudomonas_aeruginosa_k15,cuckoo,"{'false_positive_rate': 0.01, 'fingerprint_bits': 10, 'bucket_size': 4, 'capacity': 5767198}",15,5767198,21.586991290998412,10485760,1.818172360303912,1.0,0.0041,262194.7877377024,3.8139583499287255,3.8139583499287255,3.8139583499287255,3.8139583499287255,"{'sequential_qps': 296196.34709504625, 'random_qps': 296867.0610503604, 'repeated_qps': 326443.8517683314, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 5767198, 'bucket_size': 4, 'fingerprint_bits': 10, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 5767198, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 10485760, 'build_time_seconds': 21.09297791699646, 'load_factor': 0.6875035762786865, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 0.0009765625, 'built': True}"
cuckoo_pseudomonas_aeruginosa_k15_k15_40b65f1db8_run0,pseudomonas_aeruginosa_k15,cuckoo,"{'false_positive_rate': 0.001, 'fingerprint_bits': 13, 'bucket_size': 4, 'capacity': 5767198}",15,5767198,16.45749108400196,13631488,2.3636240683950853,1.0,0.0009,326442.00681953185,3.063331247540191,3.063331247540191,3.063331247540191,3.063331247540191,"{'sequential_qps': 377156.07884409366, 'random_qps': 322558.10789623077, 'repeated_qps': 458937.810429181, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 5767198, 'bucket_size': 4, 'fingerprint_bits': 13, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 5767198, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 13631488, 'build_time_seconds': 16.178087209002115, 'load_factor': 0.6875035762786865, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 0.0001220703125, 'built': True}"
cuckoo_pseudomonas_aeruginosa_k15_k15_ce7aaf2189_run0,pseudomonas_aeruginosa_k15,cuckoo,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 17, 'bucket_size': 4, 'capacity': 5767198}",15,5767198,21.72028316700016,17825792,3.0908930125166503,1.0,0.0001,249288.87543539362,4.011410450038966,4.011410450038966,4.011410450038966,4.011410450038966,"{'sequential_qps': 265761.8950728438, 'random_qps': 276416.5948827666, 'repeated_qps': 320793.864725433, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 5767198, 'bucket_size': 4, 'fingerprint_bits': 17, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 5767198, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 17825792, 'build_time_seconds': 21.22097520797979, 'load_factor': 0.6875035762786865, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 7.62939453125e-06, 'built': True}"
