run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
xor_borreliella_burgdorferi_k31_k31_3b806b23bb_run0,borreliella_burgdorferi_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,1356486,11.338284750003368,1459919,1.0762506948099722,1.0,0.0086,255311.9503238282,3.916777098493185,3.916777098493185,3.916777098493185,3.916777098493185,"{'sequential_qps': 259277.63202553522, 'random_qps': 270009.9856205281, 'repeated_qps': 273440.0812667988, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 1668478, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 1356486, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 1459919, 'build_time_seconds': 10.984178874990903, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_borreliella_burgdorferi_k31_k31_278801f348_run0,borreliella_burgdorferi_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,1356486,11.628388542012544,2085598,1.537500571329155,1.0,0.0009,252500.5445209091,3.960387498955243,3.960387498955243,3.960387498955243,3.960387498955243,"{'sequential_qps': 263014.2750773265, 'random_qps': 253722.141896039, 'repeated_qps': 268713.86511735286, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 1668478, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 1356486, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 2085598, 'build_time_seconds': 11.267557917017257, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_borreliella_burgdorferi_k31_k31_9f96afcd98_run0,borreliella_burgdorferi_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,1356486,11.65239879200817,2919837,2.152500652421035,1.0,0.0001,252017.58347990157,3.967977099819109,3.967977099819109,3.967977099819109,3.967977099819109,"{'sequential_qps': 264080.8246823058, 'random_qps': 264465.53289367835, 'repeated_qps': 268915.3921014855, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 1668478, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 1356486, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 2919837, 'build_time_seconds': 11.294364000001224, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
