run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
cuckoo_bacillus_subtilis_k31_k31_a1528807f5_run0,bacillus_subtilis_k31,cuckoo,"{'false_positive_rate': 0.01, 'fingerprint_bits': 10, 'bucket_size': 4, 'capacity': 4170526}",31,4170526,15.525051500007976,10485760,2.514253597747622,1.0,0.0045,261925.52143837686,3.817879199050367,3.817879199050367,3.817879199050367,3.817879199050367,"{'sequential_qps': 260649.1466257938, 'random_qps': 294482.14076461043, 'repeated_qps': 321439.7689507774, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 4170526, 'bucket_size': 4, 'fingerprint_bits': 10, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 4170526, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 10485760, 'build_time_seconds': 15.050409207993653, 'load_factor': 0.4971654415130615, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 0.0009765625, 'built': True}"
cuckoo_bacillus_subtilis_k31_k31_608a2cbd8e_run0,bacillus_subtilis_k31,cuckoo,"{'false_positive_rate': 0.001, 'fingerprint_bits': 13, 'bucket_size': 4, 'capacity': 4170526}",31,4170526,11.801192583050579,13631488,3.268529677071909,1.0,0.0006,345074.7369680931,2.897922950796783,2.897922950796783,2.897922950796783,2.897922950796783,"{'sequential_qps': 342058.0322316371, 'random_qps': 313260.5830800464, 'repeated_qps': 448083.8823309759, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 4170526, 'bucket_size': 4, 'fingerprint_bits': 13, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 4170526, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 13631488, 'build_time_seconds': 11.542843334027566, 'load_factor': 0.4971654415130615, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 0.0001220703125, 'built': True}"
cuckoo_bacillus_subtilis_k31_k31_e87217c8d0_run0,bacillus_subtilis_k31,cuckoo,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 17, 'bucket_size': 4, 'capacity': 4170526}",31,4170526,15.443667875020765,17825792,4.274231116170958,1.0,0.0002,261138.2242525198,3.829389599559363,3.829389599559363,3.829389599559363,3.829389599559363,"{'sequential_qps': 297110.35213012865, 'random_qps': 296649.5919640129, 'repeated_qps': 319127.717666502, 'batch_size': 5000}","{'filter_name': 'cuckoo', 'parameters': {'capacity': 4170526, 'bucket_size': 4, 'fingerprint_bits': 17, 'max_relocations': 500, 'bucket_count': 2097152, 'random_seed': 7}, 'inserted_keys': 4170526, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 17825792, 'build_time_seconds': 15.045881250000093, 'load_factor': 0.4971654415130615, 'insertion_failures': 0, 'fingerprint_only_false_positive_rate': 7.62939453125e-06, 'built': True}"
