run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
xor_synth_k31_k31_3b806b23bb_run0,synth_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.9351375000551343,430242,1.07625075045027,1.0,0.0069,340080.465801982,2.9404805643328777,2.9290437465533614,2.9290437465533614,2.9290437465533614,"{'sequential_qps': 346820.14373865066, 'random_qps': 346929.10017839423, 'repeated_qps': 346718.9265360371, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 430242, 'build_time_seconds': 2.8708351249806583, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_3b806b23bb_run1,synth_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.9322509160265326,430242,1.07625075045027,1.0,0.0063,330271.21282629983,3.0278145995301506,3.0640666547697037,3.0640666547697037,3.0640666547697037,"{'sequential_qps': 342424.0598772187, 'random_qps': 338415.8365382489, 'repeated_qps': 351880.36118629837, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 430242, 'build_time_seconds': 2.870746041997336, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_3b806b23bb_run2,synth_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.9107020830269903,430242,1.07625075045027,1.0,0.0077,325579.4932832704,3.0714465149988732,3.0818104452919215,3.0818104452919215,3.0818104452919215,"{'sequential_qps': 346719.2633434229, 'random_qps': 346487.00491601444, 'repeated_qps': 352129.2163644178, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 430242, 'build_time_seconds': 2.851013957988471, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_278801f348_run0,synth_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.9529177920194343,614632,1.5375025015009005,1.0,0.0012,321977.08218022017,3.1058111131036035,3.0987229489255697,3.0987229489255697,3.0987229489255697,"{'sequential_qps': 340963.9851646909, 'random_qps': 342109.0614714845, 'repeated_qps': 350111.1093742038, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 614632, 'build_time_seconds': 2.8925247080624104, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_278801f348_run1,synth_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.9596588329877704,614632,1.5375025015009005,1.0,0.0008,306519.0880405102,3.262439564180871,3.307868749834597,3.307868749834597,3.307868749834597,"{'sequential_qps': 341318.2840836835, 'random_qps': 338877.4203498064, 'repeated_qps': 352188.10719683935, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 614632, 'build_time_seconds': 2.901078416965902, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_278801f348_run2,synth_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.950778124970384,614632,1.5375025015009005,1.0,0.0009,318609.02602802234,3.138643033647289,3.0963520519435406,3.0963520519435406,3.0963520519435406,"{'sequential_qps': 336595.50425358076, 'random_qps': 309341.0736237025, 'repeated_qps': 348462.4095524245, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 614632, 'build_time_seconds': 2.8905443750554696, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_9f96afcd98_run0,synth_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.894267249968834,860484,2.15250150090054,1.0,0.0,289083.891629261,3.459203466384982,3.4089437511283904,3.4089437511283904,3.4089437511283904,"{'sequential_qps': 295406.91814980924, 'random_qps': 304642.50237493514, 'repeated_qps': 344437.62779174367, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 860484, 'build_time_seconds': 2.834093249985017, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_9f96afcd98_run1,synth_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.88292966701556,860484,2.15250150090054,1.0,0.0,289852.7954497988,3.4500271023716778,3.4044312546029687,3.4044312546029687,3.4044312546029687,"{'sequential_qps': 282388.37998713454, 'random_qps': 301360.89695340686, 'repeated_qps': 349201.9700734858, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 860484, 'build_time_seconds': 2.824158790986985, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_synth_k31_k31_9f96afcd98_run2,synth_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,399760,2.8751340409507975,860484,2.15250150090054,1.0,0.0002,295954.063941228,3.3789027482271194,3.4325541462749243,3.4325541462749243,3.4325541462749243,"{'sequential_qps': 303596.85819038283, 'random_qps': 289628.87060547917, 'repeated_qps': 349379.90148518066, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 491705, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 860484, 'build_time_seconds': 2.8142464999109507, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
