run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
learned_bacillus_subtilis_k15_k15_f65d2a8089_run0,bacillus_subtilis_k15,learned,"{'backup_false_positive_rate': 0.01, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,4132511,183.84629558306187,4817654,1.165793388087775,1.0,0.0205,75854.84867083316,13.18307290202938,13.18307290202938,13.18307290202938,13.18307290202938,"{'sequential_qps': 78601.28201881537, 'random_qps': 78515.44749812387, 'repeated_qps': 85395.82033910493, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 0.7111476064943173, 'backup_false_positive_rate': 0.01, 'total_false_positive_rate': 0.01, 'model_false_positive_rate': 0.01, 'prefilter_false_positive_rate': None, 'refit_model_on_full_dataset': False, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 4132511, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 4817654, 'build_time_seconds': 183.4277220000513, 'built': True, 'model_eval': {'accuracy': 0.5098160682006819, 'avg_precision': 0.6250956193703532, 'true_positive_rate': 0.03032334480174685, 'false_positive_rate': 0.009655882998927662, 'threshold': 0.7111476064943173, 'roc_auc': 0.6408574742906689, 'selected_threshold': 0.7111476064943173, 'model_fpr': 0.009655882998927662, 'model_fnr': 0.9696766551982532, 'target_model_fpr': 0.01, 'used_fallback_selection': 0.0, 'model_false_negative_count': 4007282.0, 'model_false_negative_rate': 0.9696966323864594}, 'has_backup_filter': True, 'has_prefilter': False}"
learned_bacillus_subtilis_k15_k15_ddf41a4ee3_run0,bacillus_subtilis_k15,learned,"{'backup_false_positive_rate': 0.001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,4132511,182.13837304199114,7443334,1.8011649575766404,1.0,0.0006,73249.72090311426,13.651929149636999,13.651929149636999,13.651929149636999,13.651929149636999,"{'sequential_qps': 75058.0604032689, 'random_qps': 79903.12162943928, 'repeated_qps': 81790.4661360107, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 0.8244004661257924, 'backup_false_positive_rate': 0.001, 'total_false_positive_rate': 0.001, 'model_false_positive_rate': 0.001, 'prefilter_false_positive_rate': None, 'refit_model_on_full_dataset': False, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 4132511, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 7443334, 'build_time_seconds': 181.77629891701508, 'built': True, 'model_eval': {'accuracy': 0.49946158629985166, 'avg_precision': 0.6249581334270481, 'true_positive_rate': 1.6114866770338976e-06, 'false_positive_rate': 0.0, 'threshold': 0.8244004661257924, 'roc_auc': 0.6403256711952642, 'selected_threshold': 0.8244004661257924, 'model_fpr': 0.0, 'model_fnr': 0.999998388513323, 'target_model_fpr': 0.001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 4132506.0, 'model_false_negative_rate': 0.9999987900818654}, 'has_backup_filter': True, 'has_prefilter': False}"
learned_bacillus_subtilis_k15_k15_ac13309b22_run0,bacillus_subtilis_k15,learned,"{'backup_false_positive_rate': 0.0001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,4132511,246.11470774997724,9918983,2.4002314815374963,1.0,0.0001,52994.89029656723,18.869743750838097,18.869743750838097,18.869743750838097,18.869743750838097,"{'sequential_qps': 55774.383875650274, 'random_qps': 56103.34214951238, 'repeated_qps': 59451.81454236575, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 0.8258433937252928, 'backup_false_positive_rate': 0.0001, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 4132511, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 9918983, 'build_time_seconds': 244.69503391699982, 'built': True, 'model_eval': {'accuracy': 0.49946158629985166, 'avg_precision': 0.6246021490727662, 'true_positive_rate': 1.6114866770338976e-06, 'false_positive_rate': 0.0, 'threshold': 0.8258433937252928, 'roc_auc': 0.6403231168917559, 'selected_threshold': 0.8258433937252928, 'model_fpr': 0.0, 'model_fnr': 0.999998388513323, 'target_model_fpr': 0.0001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 4132508.0, 'model_false_negative_rate': 0.9999992740491193}, 'has_backup_filter': True}"
