run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
bloom_synth_k31_k31_0e4a3d5df7_run0,synth_k31,bloom,"{'false_positive_rate': 0.01, 'expected_items': 399760}",31,399760,1.3275725840358064,478966,1.198133880328197,1.0,0.0096,363864.42499190307,2.748276367007444,2.749293699162081,2.749293699162081,2.749293699162081,"{'sequential_qps': 424375.1594033248, 'random_qps': 433989.0646924182, 'repeated_qps': 457266.53868831584, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.01, 'num_bits': 3831723, 'num_hashes': 7, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 478966, 'build_time_seconds': 1.3274972499348223, 'bits_per_item': 9.585058535121073, 'built': True}"
bloom_synth_k31_k31_0e4a3d5df7_run1,synth_k31,bloom,"{'false_positive_rate': 0.01, 'expected_items': 399760}",31,399760,1.2790705830557272,478966,1.198133880328197,1.0,0.0085,371418.32633226074,2.6923819561488926,2.708781254477799,2.708781254477799,2.708781254477799,"{'sequential_qps': 421857.36243418045, 'random_qps': 459305.5446194138, 'repeated_qps': 400940.8757782917, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.01, 'num_bits': 3831723, 'num_hashes': 7, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 478966, 'build_time_seconds': 1.278963667107746, 'bits_per_item': 9.585058535121073, 'built': True}"
bloom_synth_k31_k31_0e4a3d5df7_run2,synth_k31,bloom,"{'false_positive_rate': 0.01, 'expected_items': 399760}",31,399760,1.2561917919665575,478966,1.198133880328197,1.0,0.009,391303.9253960524,2.5555583143917224,2.5543416442815214,2.5543416442815214,2.5543416442815214,"{'sequential_qps': 465425.9565275193, 'random_qps': 466459.0167181922, 'repeated_qps': 522323.51651542983, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.01, 'num_bits': 3831723, 'num_hashes': 7, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 478966, 'build_time_seconds': 1.256149666965939, 'bits_per_item': 9.585058535121073, 'built': True}"
bloom_synth_k31_k31_bc782e78ee_run0,synth_k31,bloom,"{'false_positive_rate': 0.001, 'expected_items': 399760}",31,399760,1.5933073330670595,718449,1.7972008204922953,1.0,0.0008,325246.808481451,3.074588201707229,3.0571500479709357,3.0571500479709357,3.0571500479709357,"{'sequential_qps': 418390.09726580395, 'random_qps': 418594.92431937816, 'repeated_qps': 297643.40828483395, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.001, 'num_bits': 5747585, 'num_hashes': 10, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 718449, 'build_time_seconds': 1.5932172910543159, 'bits_per_item': 14.37758905343206, 'built': True}"
bloom_synth_k31_k31_bc782e78ee_run1,synth_k31,bloom,"{'false_positive_rate': 0.001, 'expected_items': 399760}",31,399760,1.542284082970582,718449,1.7972008204922953,1.0,0.0012,329182.05679760163,3.0378326502007744,3.0396208516322076,3.0396208516322076,3.0396208516322076,"{'sequential_qps': 418423.16065331013, 'random_qps': 417450.3482038671, 'repeated_qps': 330350.4013007244, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.001, 'num_bits': 5747585, 'num_hashes': 10, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 718449, 'build_time_seconds': 1.5422258329344913, 'bits_per_item': 14.37758905343206, 'built': True}"
bloom_synth_k31_k31_bc782e78ee_run2,synth_k31,bloom,"{'false_positive_rate': 0.001, 'expected_items': 399760}",31,399760,1.566073041060008,718449,1.7972008204922953,1.0,0.0009,328811.86495452246,3.041252784896642,3.039808350149542,3.039808350149542,3.039808350149542,"{'sequential_qps': 419362.43243441253, 'random_qps': 418088.84245613974, 'repeated_qps': 465149.32110858423, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.001, 'num_bits': 5747585, 'num_hashes': 10, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 718449, 'build_time_seconds': 1.5660262909950688, 'bits_per_item': 14.37758905343206, 'built': True}"
bloom_synth_k31_k31_4ac580e8a6_run0,synth_k31,bloom,"{'false_positive_rate': 0.0001, 'expected_items': 399760}",31,399760,1.8312613749876618,957931,2.396265259155493,1.0,0.0,285874.46670028317,3.4980388823896646,3.497741650789976,3.497741650789976,3.497741650789976,"{'sequential_qps': 385276.45035217196, 'random_qps': 385662.7650866541, 'repeated_qps': 417864.1616038857, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.0001, 'num_bits': 7663446, 'num_hashes': 13, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 957931, 'build_time_seconds': 1.8311832499457523, 'bits_per_item': 19.170117070242146, 'built': True}"
bloom_synth_k31_k31_4ac580e8a6_run1,synth_k31,bloom,"{'false_positive_rate': 0.0001, 'expected_items': 399760}",31,399760,1.8363210830138996,957931,2.396265259155493,1.0,0.0002,285739.1190737809,3.499695817784717,3.4984645491931587,3.4984645491931587,3.4984645491931587,"{'sequential_qps': 363279.68931013026, 'random_qps': 372746.0524178439, 'repeated_qps': 339091.60674906126, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.0001, 'num_bits': 7663446, 'num_hashes': 13, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 957931, 'build_time_seconds': 1.8362315840786323, 'bits_per_item': 19.170117070242146, 'built': True}"
bloom_synth_k31_k31_4ac580e8a6_run2,synth_k31,bloom,"{'false_positive_rate': 0.0001, 'expected_items': 399760}",31,399760,1.8478134580655023,957931,2.396265259155493,1.0,0.0,277311.04544497444,3.6060590316386274,3.6069291993044317,3.6069291993044317,3.6069291993044317,"{'sequential_qps': 368454.552010271, 'random_qps': 368065.4271000894, 'repeated_qps': 350021.2413848176, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 399760, 'false_positive_rate': 0.0001, 'num_bits': 7663446, 'num_hashes': 13, 'hash_seed': 7}, 'inserted_keys': 399760, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 957931, 'build_time_seconds': 1.8477314170449972, 'bits_per_item': 19.170117070242146, 'built': True}"
