run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
bloom_ecoli_k21_k21_8a789e7d1e_run0,ecoli_k21,bloom,"{'false_positive_rate': 0.01, 'expected_items': 4562542}",21,4562542,19.73729508399265,5466529,1.1981323130833645,1.0,0.0117,245302.2051888433,4.076604200236034,4.076604200236034,4.076604200236034,4.076604200236034,"{'sequential_qps': 306313.88880039356, 'random_qps': 306815.9155656745, 'repeated_qps': 308242.66161170526, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 4562542, 'false_positive_rate': 0.01, 'num_bits': 43732232, 'num_hashes': 7, 'hash_seed': 7}, 'inserted_keys': 4562542, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 5466529, 'build_time_seconds': 19.736053624976194, 'bits_per_item': 9.585058504666916, 'built': True}"
bloom_ecoli_k21_k21_0f6c9dff74_run0,ecoli_k21,bloom,"{'false_positive_rate': 0.001, 'expected_items': 4562542}",21,4562542,24.483843708003405,8199794,1.7971985792130791,1.0,0.001,216201.80195279888,4.625308350659907,4.625308350659907,4.625308350659907,4.625308350659907,"{'sequential_qps': 265526.4747590901, 'random_qps': 277815.5040808918, 'repeated_qps': 293435.1168249817, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 4562542, 'false_positive_rate': 0.001, 'num_bits': 65598348, 'num_hashes': 10, 'hash_seed': 7}, 'inserted_keys': 4562542, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 8199794, 'build_time_seconds': 24.48209154198412, 'bits_per_item': 14.377587757000374, 'built': True}"
bloom_ecoli_k21_k21_820b4dccfb_run0,ecoli_k21,bloom,"{'false_positive_rate': 0.0001, 'expected_items': 4562542}",21,4562542,29.028278249985306,10933058,2.396264626166729,1.0,0.0001,187732.0978966529,5.326739599695429,5.326739599695429,5.326739599695429,5.326739599695429,"{'sequential_qps': 256090.87392144225, 'random_qps': 258641.87602175548, 'repeated_qps': 249713.00084106438, 'batch_size': 5000}","{'filter_name': 'bloom', 'parameters': {'expected_items': 4562542, 'false_positive_rate': 0.0001, 'num_bits': 87464463, 'num_hashes': 13, 'hash_seed': 7}, 'inserted_keys': 4562542, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 10933058, 'build_time_seconds': 29.025910666998243, 'bits_per_item': 19.170116790157767, 'built': True}"
