run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
learned_pseudomonas_aeruginosa_k15_k15_f65d2a8089_run0,pseudomonas_aeruginosa_k15,learned,"{'backup_false_positive_rate': 0.01, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,5767198,331.1357439160056,6567613,1.1387875013134627,1.0,0.0199,57745.63928490882,17.317324951000046,17.317324951000046,17.317324951000046,17.317324951000046,"{'sequential_qps': 59394.10105375955, 'random_qps': 59527.59897388468, 'repeated_qps': 62683.752455036854, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 0.7806782461835311, 'backup_false_positive_rate': 0.01, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 5767198, 'target_false_positive_rate': 0.01, 'actual_memory_usage_bytes': 6567613, 'build_time_seconds': 329.1249958749977, 'built': True, 'model_eval': {'accuracy': 0.5217318177115514, 'avg_precision': 0.7077034771318382, 'true_positive_rate': 0.05174723647540368, 'false_positive_rate': 0.008251546153401538, 'threshold': 0.7806782461835311, 'roc_auc': 0.7224192797529808, 'selected_threshold': 0.7806782461835311, 'model_fpr': 0.008251546153401538, 'model_fnr': 0.9482527635245963, 'target_model_fpr': 0.01, 'used_fallback_selection': 0.0, 'model_false_negative_count': 5467854.0, 'model_false_negative_rate': 0.948095418260306}, 'has_backup_filter': True}"
learned_pseudomonas_aeruginosa_k15_k15_ddf41a4ee3_run0,pseudomonas_aeruginosa_k15,learned,"{'backup_false_positive_rate': 0.001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,5767198,336.33095999999205,10381185,1.8000396379663053,1.0,0.0008,55679.235527323865,17.9600167015451,17.9600167015451,17.9600167015451,17.9600167015451,"{'sequential_qps': 58758.64534408454, 'random_qps': 58919.44680834485, 'repeated_qps': 61186.08216601525, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 0.8968189272069022, 'backup_false_positive_rate': 0.001, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 5767198, 'target_false_positive_rate': 0.001, 'actual_memory_usage_bytes': 10381185, 'build_time_seconds': 334.39879816700704, 'built': True, 'model_eval': {'accuracy': 0.4999835275255049, 'avg_precision': 0.7075095793813279, 'true_positive_rate': 1.155923704411814e-06, 'false_positive_rate': 0.0, 'threshold': 0.8968189272069022, 'roc_auc': 0.7220438530696369, 'selected_threshold': 0.8968189272069022, 'model_fpr': 0.0, 'model_fnr': 0.9999988440762956, 'target_model_fpr': 0.001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 5767190.0, 'model_false_negative_rate': 0.9999986128445737}, 'has_backup_filter': True}"
learned_pseudomonas_aeruginosa_k15_k15_ac13309b22_run0,pseudomonas_aeruginosa_k15,learned,"{'backup_false_positive_rate': 0.0001, 'model_threshold': 0.5, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}",15,5767198,354.61222066698247,13836133,2.3991083711708874,1.0,0.0001,51211.11640382294,19.527010348974727,19.527010348974727,19.527010348974727,19.527010348974727,"{'sequential_qps': 54981.92788675766, 'random_qps': 55966.04243965329, 'repeated_qps': 57863.40332232757, 'batch_size': 5000}","{'filter_name': 'learned', 'parameters': {'k': 15, 'model_threshold': 1.0, 'backup_false_positive_rate': 0.0001, 'model_backend': 'ngram_sgd', 'ngram_features': 4096, 'ngram_range': (3, 5)}, 'inserted_keys': 5767198, 'target_false_positive_rate': 0.0001, 'actual_memory_usage_bytes': 13836133, 'build_time_seconds': 352.65162804099964, 'built': True, 'model_eval': {'accuracy': 0.4999829495439436, 'avg_precision': 0.7074209984259279, 'true_positive_rate': 0.0, 'false_positive_rate': 0.0, 'threshold': 1.0, 'roc_auc': 0.722226896798573, 'selected_threshold': 1.0, 'model_fpr': 0.0, 'model_fnr': 1.0, 'target_model_fpr': 0.0001, 'used_fallback_selection': 0.0, 'model_false_negative_count': 5767198.0, 'model_false_negative_rate': 1.0}, 'has_backup_filter': True}"
