run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
xor_bacillus_subtilis_k15_k15_3b806b23bb_run0,bacillus_subtilis_k15,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",15,4132511,37.38276783400215,4447616,1.0762502507555334,1.0,0.0075,257465.14717837266,3.8840208508190703,3.8840208508190703,3.8840208508190703,3.8840208508190703,"{'sequential_qps': 260929.6924450341, 'random_qps': 273038.3678056998, 'repeated_qps': 274644.7925454497, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5082989, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4132511, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 4447616, 'build_time_seconds': 36.04474924999522, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_bacillus_subtilis_k15_k15_278801f348_run0,bacillus_subtilis_k15,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",15,4132511,38.19099199998891,6353737,1.537500323653101,1.0,0.0005,233973.42846976017,4.273989600187633,4.273989600187633,4.273989600187633,4.273989600187633,"{'sequential_qps': 268467.98914668267, 'random_qps': 267812.90119856334, 'repeated_qps': 270536.5415557404, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5082989, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4132511, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 6353737, 'build_time_seconds': 36.87233320798259, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_bacillus_subtilis_k15_k15_9f96afcd98_run0,bacillus_subtilis_k15,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",15,4132511,38.44154104197514,8895231,2.15250025952744,1.0,0.0,243027.02307714833,4.114768750150688,4.114768750150688,4.114768750150688,4.114768750150688,"{'sequential_qps': 257912.16933859338, 'random_qps': 262975.081001317, 'repeated_qps': 269169.74433329765, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 5082989, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 4132511, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 8895231, 'build_time_seconds': 37.09582487499574, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
