run_id,dataset_name,filter_type,filter_params,k,inserted_keys,build_time_seconds,memory_usage_bytes,memory_per_kmer_bytes,true_positive_rate,false_positive_rate,throughput_qps,avg_latency_us,p50_latency_us,p95_latency_us,p99_latency_us,cache_proxy,extra_stats
xor_pseudomonas_aeruginosa_k31_k31_3b806b23bb_run0,pseudomonas_aeruginosa_k31,xor,"{'false_positive_rate': 0.01, 'fingerprint_bits': 7, 'backend': 'auto', 'hash_seed': 7}",31,6222731,58.36346695799148,6697215,1.076250122333747,1.0,0.0089,262160.9931014816,3.8144499994814396,3.8144499994814396,3.8144499994814396,3.8144499994814396,"{'sequential_qps': 249537.14599119505, 'random_qps': 263143.66190295777, 'repeated_qps': 259210.2408849605, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 7, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 7653960, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 6222731, 'target_false_positive_rate': 0.0078125, 'actual_memory_usage_bytes': 6697215, 'build_time_seconds': 56.05063104099827, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_pseudomonas_aeruginosa_k31_k31_278801f348_run0,pseudomonas_aeruginosa_k31,xor,"{'false_positive_rate': 0.001, 'fingerprint_bits': 10, 'backend': 'auto', 'hash_seed': 7}",31,6222731,58.10780645898194,9567450,1.5375001747624957,1.0,0.0011,260028.14476467334,3.845737548545003,3.845737548545003,3.845737548545003,3.845737548545003,"{'sequential_qps': 268051.8011356018, 'random_qps': 245125.91235677042, 'repeated_qps': 270159.1204361389, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 10, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 7653960, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 6222731, 'target_false_positive_rate': 0.0009765625, 'actual_memory_usage_bytes': 9567450, 'build_time_seconds': 55.81428545800736, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
xor_pseudomonas_aeruginosa_k31_k31_9f96afcd98_run0,pseudomonas_aeruginosa_k31,xor,"{'false_positive_rate': 0.0001, 'fingerprint_bits': 14, 'backend': 'auto', 'hash_seed': 7}",31,6222731,58.47032812499674,13394430,2.152500244667494,1.0,0.0002,255814.9946166485,3.909074999683071,3.909074999683071,3.909074999683071,3.909074999683071,"{'sequential_qps': 264714.83576461655, 'random_qps': 264675.52552461385, 'repeated_qps': 267749.56486818806, 'batch_size': 5000}","{'filter_name': 'xor', 'parameters': {'fingerprint_bits': 14, 'backend': 'python:xor', 'requested_backend': 'auto', 'array_length': 7653960, 'size_factor': 1.23, 'build_attempts': 1, 'hash_seed': 7}, 'inserted_keys': 6222731, 'target_false_positive_rate': 6.103515625e-05, 'actual_memory_usage_bytes': 13394430, 'build_time_seconds': 56.11881404201267, 'built': True, 'note': 'pure-Python peel-based XOR backend active'}"
